Id,Source,Translation,Comment
JWK-FM-General-NewGame-d064b2d0-Pregame,Pre game,ゲーム開始前,
JWK-FM-General-NewGame-f2ad1b21-Ifthereisnosaved,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. At this point, an administrator is able to adjust the setup and difficulty settings. If you are connecting to a dedicated server, you need to log in with a chat command first. If you are running single player or hosting locally, you are automatically granted the administrator privileges.",セーブデータがない場合、参加者全員に<b>ゲーム開始前</b>画面が表示され、管理者が初期設定と難易度を調整できます。専用サーバーでは、まずチャットコマンドで管理者としてログインしてください。シングルプレイまたはローカルホストでは、自動的に管理者権限が与えられます。,
JWK-FM-General-Savingandpersistence-118b3297-Character,Character,キャラクター,
JWK-FM-General-Savingandpersistence-83e5f857-Vehiclesfoundint,"Vehicles found in the world are not persistent by default - regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a garage or a helipad at a controlled operating base.",各地で見つけた車両は、敵から奪った物でも駐車中の物でも、通常は保存されません。セーブ後も残すには、ガレージの駐車スペースか、支配下の作戦基地にあるヘリパッドへ登録する必要があります。,
JWK-FM-General-Savingandpersistence-8f375cd3-FreedomFightersi,"<b>Freedom Fighters</b> is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.",<b>Freedom Fighters</b>は半永続型のシナリオです。キャンペーン全体の進行は保存されますが、ワールド内の状態がすべてそのまま保存されるわけではありません。全体セーブは10分ごと、およびサーバー終了時かシングルプレイ終了時に行われます。マルチプレイでは、各プレイヤーのプロフィールが切断時に保存されます。,
JWK-FM-General-Savingandpersistence-Title,Saving and persistence,セーブと状態の保持,
JWK-FM-General-Savingandpersistence-a038584a-Ifyourcharacterd,"If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed - only the last body is preserved.",キャラクターが死亡した場合、切断やゲーム終了後も遺体は残り、回収に戻れます。ただし次のキャラクターも死亡すると以前の遺体は削除され、直近の1体だけが残ります。,
JWK-FM-General-Savingandpersistence-a1d9ffc4-Thismeansthateve,"This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.",一度の攻撃で制圧できなくても、排除した守備兵は補充されません。攻撃を重ね、消耗戦で駐屯部隊を掃討できます。,
JWK-FM-General-Savingandpersistence-a4293751-Claimingownershi,Claiming ownership of a vehicle does not affect its persistence.,車両の所有権を主張しても、その存続には影響しません。,
JWK-FM-General-Savingandpersistence-aed4709b-YourAIsubordinat,Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.,AI部下の状態はキャラクターとともに保存されます。マルチプレイでは、プレイヤーとともにサーバーへ出入りします。,
JWK-FM-General-Savingandpersistence-b7bf73a2-Enemies,Enemies,敵,
JWK-FM-General-Savingandpersistence-c8db22d9-Vehiclesthatarep,Vehicles that are parked in camps and operating bases are persisted even if they are not assigned to a parking spot.,キャンプや作戦基地に駐車されている車両は、駐車スポットに割り当てられていない場合でも保持されます。,
JWK-FM-General-Savingandpersistence-ce9c1cd5-Ifyouabandonaveh,"If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.",車両を放置したまま遠くへ離れると、戻るまでに消失する場合があります。駐車スペースへ登録すると消失を防ぎ、離れた場所から回収できるようになります。,
JWK-FM-General-Savingandpersistence-d103dd3c-Yourcharacterpos,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!",キャラクターの位置とインベントリは完全に保存されます。再開時はゲームを終了した場所にスポーンするため、必ず安全な場所でゲームを終了してください。,
JWK-FM-General-Savingandpersistence-e6b80bac-Vehicles,Vehicles,車両,
JWK-FM-General-Savingandpersistence-fe39bf22-Specificenemycha,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load - of course, unless enemy reinforcements arrive!",個々の敵兵は保存されませんが、駐屯部隊の損耗状況は保存されます。重要地点を攻撃して敵を一人排除した場合、その兵士がロード後に自動補充されることはありません。守備隊を掃討して占領せずに終了した場合も、その地点はロード後も無人のままです。ただし、新たな増援が到着する場合はあります。,
JWK-FM-General-Strategyguide-348b92c1-Gettingsuppliesb,"Getting supplies becomes much easier once you've captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.",最初の工場を制圧すると、物資の調達が大幅に楽になります。工場は毎日物資を生産し、FOBや隠れ家へ運んだり、町へ寄付したりできます。ベッドで休息して時間を進めても生産は続きます。さらに工場を制圧し、<b>生産量</b>を増やしましょう。,
